user_id,movie_id,rating
U0265,1589891,6.9
U0265,10358,5.8
U0265,205321,5.1
U0265,45001,6.5
U0265,36998,7.5
U0265,1902,6.4
U0265,70417,6.9
U0265,15691,7.6
U0265,34106,8.3
U0265,674324,7.0
U0265,80295,5.8
U0265,8881,7.3
U0265,9312,5.2
U0265,454,6.4
U0265,1103,6.8
U0265,9559,7.9
U0265,273059,6.3
U0265,242224,5.5
U0265,1362514,5.5
U0265,930564,7.2
U0265,435366,8.1
U0265,2925,6.6
U0265,604079,6.5
U0265,1640,6.7
U0265,1327862,8.1
U0265,9342,7.1
U0265,508943,7.8
U0265,527261,5.6
U0265,282758,8.1
U0265,389,8.5
U0266,1290821,5.5
U0266,535544,7.9
U0266,8848,6.4
U0266,3087,6.9
U0266,1022787,6.7
U0266,13183,8.2
U0266,15263,7.8
U0266,1265609,7.7
U0266,75674,6.3
U0266,2133,5.3
U0266,10195,6.7
U0266,1020006,6.6
U0266,38985,7.4
U0266,329505,6.1
U0266,49013,6.8
U0266,429351,4.9
U0266,12180,5.2
U0267,74465,8.3
U0267,831815,5.7
U0267,49047,6.1
U0267,438493,6.8
U0267,114150,7.3
U0267,3933,8.5
U0267,10010,8.1
U0267,335984,8.7
U0267,7299,7.5
U0267,34560,5.4
U0267,152742,7.8
U0267,497582,7.3
U0267,180863,7.5
U0267,509967,3.6
U0267,654,7.9
U0267,943,5.7
U0267,1450527,6.2
U0267,1032823,5.7
U0267,534490,6.2
U0267,489,7.8
U0267,950,7.1
U0267,1181678,9.6
U0267,3309,8.1
U0267,18,9.8
U0267,10515,7.8
U0267,209361,6.7
U0268,4481,6.5
U0268,14655,5.3
U0268,1378,6.3
U0268,9471,4.3
U0268,870,6.9
U0268,9591,6.6
U0268,4517,5.9
U0268,800,7.7
U0268,507244,5.6
U0268,559907,6.6
U0268,2756,6.8
U0268,163,6.9
U0268,16672,7.3
U0268,39323,8.1
U0268,533533,6.1
U0268,284427,9.5
U0268,662638,5.5
U0268,11972,8.3
U0268,1419826,8.4
U0268,9342,7.4
U0268,617,5.6
U0268,51822,6.7
U0268,547,5.6
U0268,935,7.2
U0268,11694,6.8
U0268,565276,6.3
U0268,72570,5.9
U0268,85877,7.1
U0268,18917,6.2
U0269,656690,7.4
U0269,3685,7.2
U0269,39939,6.7
U0269,12163,8.2
U0269,81167,6.0
U0269,616,7.4
U0269,11202,7.1
U0269,18069,6.7
U0269,11322,7.8
U0269,399055,8.6
U0269,9730,5.4
U0269,10398,6.6
U0269,173,8.2
U0269,11683,4.6
U0269,18,7.0
U0269,986056,7.4
U0269,112160,4.5
U0269,558449,5.6
U0269,1001835,7.6
U0269,504172,5.0
U0269,86461,3.3
U0269,14002,6.9
U0269,538604,6.4
U0269,11287,7.1
U0269,922,7.6
U0269,33320,8.4
U0269,399366,6.6
U0269,1352874,6.1
U0269,169881,7.2
U0269,11072,6.7
U0269,804370,8.1
U0269,14249,5.6
U0269,934456,7.3
U0269,14836,8.1
U0269,1643,7.5
U0269,299824,7.8
U0269,658,7.7
U0269,32823,7.0
U0269,773736,7.9
U0269,43947,7.8
U0269,11206,7.9
U0269,393624,7.0
U0269,13161,6.2
U0269,532327,7.2
U0269,736069,6.4
U0269,11379,6.0
U0269,381288,7.6
U0269,38732,6.9
U0269,9374,8.2
U0269,573171,7.6
U0269,339403,7.9
U0269,15764,7.0
U0269,15302,7.3
U0270,338803,6.4
U0270,184346,6.5
U0270,526702,7.4
U0270,508664,7.2
U0270,22,9.5
U0270,51888,7.5
U0270,10515,10.0
U0270,316727,6.4
U0270,11845,6.2
U0270,1233069,5.6
U0270,11033,7.8
U0270,17538,6.9
U0270,467660,6.6
U0270,1554,6.5
U0270,13252,6.2
U0270,269149,6.5
U0270,302528,7.5
U0270,49051,8.4
U0270,786,8.5
U0270,603661,8.3
U0270,22073,6.7
U0270,819,8.2
U0270,81390,5.5
U0270,488,7.9
U0270,6075,7.5
U0270,14114,5.6
U0270,507532,6.5
U0270,13696,8.7
U0270,20533,4.5
U0270,678,7.6
U0270,10142,6.0
U0270,497698,6.6
U0270,9778,6.7
U0270,3133,7.6
U0270,8832,7.4
U0270,8831,6.3
U0270,9609,8.2
U0270,424,9.2
U0270,33320,7.7
U0270,5175,5.8
U0270,13524,6.7
U0270,9404,8.9
U0270,1448560,6.1
U0270,396535,8.8
U0270,2034,7.8
U0270,470878,7.9
U0270,504608,7.1
U0270,382591,7.8
U0270,901563,7.8
U0270,301337,6.5
U0270,117263,6.6
U0271,1020696,7.4
U0271,862557,7.8
U0271,9482,6.6
U0271,2069,6.1
U0271,9587,7.8
U0271,33638,7.5
U0271,11560,6.0
U0271,55156,8.7
U0271,1418657,6.8
U0271,899405,7.9
U0271,13655,6.7
U0271,14158,6.0
U0271,2671,8.2
U0271,8703,8.3
U0271,277834,6.9
U0271,1902,6.5
U0271,68817,6.5
U0271,19186,7.3
U0271,714,5.6
U0271,1426776,8.2
U0271,826914,6.3
U0271,32909,6.9
U0271,35739,3.4
U0271,542178,6.7
U0271,336000,7.8
U0272,377,8.0
U0272,1391,8.0
U0272,210577,7.7
U0272,1164355,7.0
U0272,234,8.3
U0272,37247,7.0
U0272,3049,5.8
U0272,46004,5.8
U0272,177945,9.1
U0272,186,6.9
U0272,7442,6.1
U0272,10144,6.2
U0272,544401,8.6
U0272,537116,8.8
U0272,298618,7.6
U0272,13189,5.8
U0272,83389,8.0
U0272,1281,7.2
U0272,6978,8.0
U0272,4481,7.8
U0272,2668,6.4
U0272,513434,7.2
U0272,2428,5.8
U0272,11078,5.9
U0272,567604,6.5
U0272,1931,7.4
U0272,115290,6.4
U0272,10607,7.2
U0272,49049,7.2
U0272,117263,8.5
U0272,631842,4.9
U0272,10280,5.5
U0272,710295,6.7
U0272,189,4.5
U0272,458897,5.7
U0272,163,6.4
U0272,966220,6.0
U0272,223,6.9
U0272,335984,7.5
U0272,10538,6.2
U0272,17467,7.5
U0272,529216,7.2
U0272,674324,8.5
U0272,1103621,8.6
U0272,19082,7.2
U0272,105825,4.7
U0272,16305,6.6
U0272,9846,6.6
U0272,9268,5.4
U0272,67394,4.9
U0272,10671,6.3
U0272,364111,7.6
U0272,1934,7.4
U0272,285,7.3
U0273,1033148,5.6
U0273,329,9.4
U0273,9869,6.3
U0273,1020006,5.8
U0273,774825,7.2
U0273,2009,7.7
U0273,11704,5.2
U0273,11576,7.7
U0273,6878,8.1
U0273,9671,5.6
U0273,12254,6.2
U0273,426618,8.4
U0273,76025,6.2
U0273,1050035,7.7
U0273,19101,9.1
U0273,303991,6.3
U0273,333669,5.8
U0273,666277,8.2
U0273,282758,6.4
U0273,404,6.4
U0273,339987,7.3
U0273,18228,6.8
U0273,470,7.9
U0273,14353,5.0
U0273,68728,7.0
U0273,7551,7.4
U0273,8967,6.9
U0273,1333100,10.0
U0274,2657,8.6
U0274,497,8.1
U0274,12180,6.4
U0274,9595,7.2
U0274,2300,6.4
U0274,9461,7.7
U0274,396194,8.4
U0274,107257,5.7
U0274,120467,7.1
U0274,601796,6.6
U0274,346364,7.9
U0274,630,8.5
U0274,1379963,5.5
U0274,20334,9.5
U0274,9618,7.6
U0274,2359,7.6
U0274,508935,5.0
U0274,17664,6.9
U0274,12201,7.1
U0274,832502,6.3
U0274,11077,5.7
U0274,18642,6.8
U0274,84287,6.7
U0274,1100795,6.4
U0274,760873,5.5
U0274,15137,7.9
U0274,1058710,5.7
U0274,13004,8.6
U0274,593643,6.2
U0274,11656,7.6
U0275,624,7.1
U0275,18491,7.9
U0275,282035,5.1
U0275,674,7.7
U0275,15356,6.5
U0275,100042,4.7
U0275,3766,8.7
U0275,1949,6.5
U0275,1592,8.1
U0275,11321,6.2
U0275,958263,7.0
U0275,252,8.6
U0275,44639,8.8
U0275,573699,6.6
U0275,37327,6.9
U0275,10242,7.6
U0275,34106,8.0
U0275,6522,6.2
U0275,530254,6.6
U0275,502,8.3
U0275,446354,7.7
U0275,774752,7.8
U0275,9395,6.8
U0275,1908,7.6
U0275,1022690,7.0
U0275,695721,5.2
U0275,11011,6.6
U0275,13417,5.6
U0275,295237,6.7
U0275,12572,4.5
U0275,380225,8.4
U0275,653,6.7
U0275,759584,6.9
U0275,192,7.2
U0275,833425,7.5
U0275,274855,7.4
U0275,1094138,6.6
U0275,1561687,5.9
U0275,109424,7.5
U0275,5000,7.7
U0275,9090,6.7
U0275,10741,6.1
U0275,1087192,8.6
U0275,177945,6.7
U0275,37181,8.0
U0275,839369,6.7
U0275,389,8.2
U0275,51739,7.2
U0275,80794,5.4
U0275,11497,6.6
U0276,320,6.6
U0276,7299,7.5
U0276,10435,7.3
U0276,906126,7.2
U0276,85446,8.1
U0276,502,7.5
U0276,16052,6.4
U0276,241239,7.0
U0276,15263,7.1
U0276,534,6.0
U0276,567609,7.3
U0277,13754,8.3
U0277,853,8.1
U0277,70981,6.4
U0277,493922,6.8
U0277,9428,6.6
U0277,11249,4.9
U0277,65759,5.4
U0277,6435,6.4
U0277,10728,8.0
U0277,76757,6.1
U0277,9598,7.4
U0277,335984,7.2
U0277,3131,7.0
U0277,15167,6.5
U0277,68724,6.0
U0277,9374,9.1
U0277,338676,6.1
U0277,246741,8.3
U0277,1154538,9.9
U0278,600354,7.0
U0278,568124,7.7
U0278,11078,5.5
U0278,8374,8.0
U0278,13885,6.9
U0278,400106,7.0
U0278,1491902,7.9
U0278,2907,7.2
U0278,59,6.3
U0278,140823,8.2
U0278,10313,6.9
U0278,1419826,9.0
U0278,364220,6.4
U0278,1291335,7.2
U0278,10357,6.0
U0278,535544,6.7
U0278,139038,7.4
U0278,795,6.3
U0278,8643,7.6
U0279,2099,5.6
U0279,828947,6.7
U0279,2768,6.6
U0279,407375,6.0
U0279,16236,7.7
U0279,43042,6.5
U0279,557646,6.1
U0279,315011,7.6
U0279,1280,8.2
U0279,1022256,6.4
U0279,632727,6.5
U0279,411,8.2
U0279,763215,6.8
U0279,12481,7.2
U0279,567410,6.7
U0279,76617,5.0
U0279,12279,5.3
U0279,529203,7.1
U0279,11360,6.9
U0279,9741,7.0
U0279,76726,6.7
U0279,345911,7.0
U0279,13022,7.0
U0279,1000475,6.2
U0280,1366,7.7
U0280,2619,4.0
U0280,3111,6.8
U0280,82633,6.0
U0280,17431,6.1
U0280,8665,7.1
U0280,13002,8.2
U0280,83533,6.7
U0280,826510,7.2
U0280,763873,6.4
U0280,19576,7.2
U0280,8738,7.6
U0280,1081676,8.6
U0280,658,7.4
U0280,511987,6.2
U0280,476669,8.2
U0280,665,7.7
U0280,508947,8.3
U0280,12144,6.2
U0280,695,6.8
U0280,375262,6.3
U0280,533514,8.3
U0280,10890,6.0
U0280,8470,7.1
U0280,595975,8.2
U0280,796185,7.1
U0280,13386,9.1
U0280,709631,5.9
U0280,72559,5.8
U0280,4977,6.5
U0281,570670,8.1
U0281,11916,6.4
U0281,13207,6.0
U0281,1029330,6.1
U0281,2277,6.2
U0281,363483,6.9
U0281,14711,8.0
U0281,1160956,6.8
U0281,9800,8.3
U0281,3604,5.2
U0281,11003,7.5
U0281,464889,6.7
U0281,468284,8.4
U0281,1156594,7.6
U0281,13225,5.9
U0281,72753,4.8
U0281,11023,7.6
U0281,966220,7.4
U0281,346685,6.1
U0282,505192,8.3
U0282,8446,6.9
U0282,374720,7.8
U0282,1093995,6.2
U0282,175168,7.1
U0282,9909,7.1
U0282,62,7.5
U0282,1232827,6.3
U0282,44136,6.3
U0282,460885,9.1
U0282,637693,6.0
U0282,4480,7.0
U0282,509967,5.5
U0282,40047,6.0
U0282,67675,8.1
U0282,136,7.3
U0282,2605,7.1
U0282,19413,7.6
U0282,167,9.0
U0282,12311,6.8
U0282,42402,7.2
U0282,698687,8.1
U0282,16617,6.0
U0282,10882,7.5
U0282,308504,6.4
U0282,1159206,6.8
U0282,51739,7.5
U0282,676701,7.7
U0282,310307,7.4
U0282,11230,7.1
U0282,10637,8.0
U0282,17578,5.9
U0282,153158,6.5
U0282,561,8.1
U0282,4176,7.1
U0282,110160,6.9
U0282,35552,6.0
U0282,1396,9.6
U0282,18764,7.2
U0282,49687,6.6
U0282,7980,7.5
U0282,675445,5.9
U0282,108,7.3
U0282,856289,7.9
U0282,10007,5.7
U0283,2734,5.7
U0283,338762,5.8
U0283,15370,7.3
U0283,11209,7.2
U0283,183011,8.2
U0283,10875,7.9
U0283,216015,6.5
U0283,3597,6.2
U0283,13680,5.0
U0283,431530,5.6
U0283,928,6.2
U0283,7452,7.2
U0284,16664,6.5
U0284,1263012,7.0
U0284,329,6.8
U0284,4415,6.6
U0284,839,8.5
U0284,2062,7.0
U0284,76568,7.4
U0284,173185,7.3
U0284,20391,6.4
U0284,923,7.3
U0284,14362,6.5
U0284,736074,9.4
U0284,1265,6.6
U0284,245,7.7
U0284,512196,5.7
U0284,941,6.7
U0284,21734,7.4
U0284,964980,7.4
U0284,87421,6.4
U0284,936,7.1
U0284,1299655,6.8
U0284,70587,5.9
U0284,284019,6.9
U0284,985939,7.9
U0284,1451398,6.0
U0284,161,6.6
U0284,10830,5.6
U0284,504,6.5
U0284,47327,6.0
U0284,1059128,6.6
U0284,9353,6.4
U0284,926670,6.5
U0284,5879,5.9
U0284,17295,7.4
U0284,1579,6.6
U0284,1554,6.4
U0284,662707,7.5
U0284,2359,7.9
U0284,9837,5.7
U0284,409,7.9
U0284,950,6.9
U0284,1000475,6.6
U0284,489,8.0
U0284,921,7.5
U0284,475132,8.3
U0284,9359,7.5
U0284,66,7.5
U0284,466282,7.6
U0284,836225,7.0
U0284,13345,8.9
U0284,216156,7.5
U0284,11324,6.8
U0284,347123,6.1
U0285,369885,6.6
U0285,47423,6.0
U0285,311,8.7
U0285,401698,6.9
U0285,1083420,5.7
U0285,11686,6.3
U0285,1280450,5.7
U0285,535167,6.6
U0285,1131759,6.6
U0285,1677,8.8
U0285,471707,7.2
U0285,1059811,6.3
U0285,800,7.5
U0285,374720,6.6
U0285,85,7.5
U0285,7342,7.0
U0285,3604,5.1
U0285,443791,6.0
U0285,11570,6.6
U0285,567748,4.7
U0285,263471,5.9
U0285,20766,7.2
U0285,671583,7.9
U0285,1582770,8.3
U0285,14003,5.8
U0285,9816,7.7
U0285,70160,7.3
U0285,16391,6.3
U0285,1522377,9.3
U0285,399174,8.0
U0285,11824,5.4
U0285,1158915,6.6
U0285,347375,6.5
U0285,45523,8.8
U0285,1880,6.4
U0285,9693,7.7
U0285,20271,7.2
U0285,42661,4.9
U0285,800425,6.3
U0285,11071,7.4
U0285,1419406,5.4
U0285,6435,8.7
U0285,508883,6.5
U0285,16237,7.2
U0285,788,6.9
U0285,4977,9.3
U0285,966,8.3
U0285,253,4.5
U0285,9353,7.0
U0285,1382406,9.6
U0285,12279,6.1
U0285,202575,7.2
U0285,14,8.4
U0286,4421,5.9
U0286,870028,7.2
U0286,11881,7.3
U0286,55,7.3
U0286,39108,8.3
U0286,5336,6.5
U0286,393561,6.7
U0286,634544,6.9
U0286,839033,7.7
U0286,579245,7.5
U0286,1418657,6.3
U0286,405774,6.9
U0286,6795,4.6
U0286,17914,5.0
U0286,10912,7.1
U0286,3021,6.6
U0286,129,7.3
U0286,6476,6.4
U0286,401469,6.9
U0286,9461,7.6
U0286,673593,8.2
U0286,10951,7.2
U0286,12919,6.0
U0286,11679,5.7
U0286,50479,6.7
U0286,2322,6.6
U0286,9426,8.1
U0286,172329,5.3
U0286,1040,7.3
U0286,438457,6.2
U0286,9641,5.3
U0286,81796,7.1
U0286,44345,6.6
U0286,48855,6.0
U0286,49687,7.8
U0286,109439,6.1
U0286,412656,6.8
U0286,1003580,6.7
U0286,9487,5.9
U0286,1522377,7.6
U0286,428078,5.9
U0286,81774,6.0
U0286,234200,7.3
U0286,13161,4.8
U0286,11918,4.3
U0286,890825,7.2
U0286,594,8.2
U0286,11220,7.6
U0286,9836,4.8
U0286,459414,7.2
U0287,1126166,6.5
U0287,381341,8.0
U0287,1149947,8.7
U0287,1197306,7.2
U0287,14926,6.0
U0287,75,6.4
U0287,1147710,6.1
U0287,759175,6.4
U0287,11688,7.7
U0287,9619,5.7
U0287,180147,7.5
U0287,11602,7.9
U0287,1029330,8.2
U0287,1535,6.9
U0287,1034062,6.3
U0287,53064,6.0
U0287,462183,2.8
U0287,34544,6.4
U0287,103731,6.7
U0287,10661,4.9
U0287,11631,6.4
U0287,476292,7.4
U0287,16290,6.1
U0287,755898,4.0
U0287,81,8.5
U0287,834,6.7
U0287,574638,6.6
U0287,9894,7.3
U0287,305470,8.3
U0287,12716,6.2
U0287,480530,6.2
U0287,590,6.2
U0287,1265,7.2
U0287,659,6.6
U0287,20558,6.3
U0288,1040,9.5
U0288,115290,7.9
U0288,4912,7.3
U0288,9705,4.8
U0288,2769,8.4
U0288,1151334,6.7
U0288,11774,7.4
U0288,11853,6.5
U0288,1267319,6.3
U0288,13830,8.4
U0288,272,8.0
U0288,9411,6.7
U0288,11013,7.6
U0288,503,6.4
U0288,10423,7.5
U0288,10137,5.2
U0288,642538,9.3
U0288,1319895,7.5
U0288,77174,6.5
U0288,271706,7.7
U0288,71672,5.8
U0288,937278,7.4
U0288,16871,8.3
U0288,493100,6.1
U0288,802,7.9
U0288,297761,6.3
U0288,300673,6.4
U0288,671583,7.0
U0288,13825,6.2
U0288,986070,6.8
U0288,829280,7.5
U0288,943,6.0
U0288,319,8.1
U0288,11829,7.3
U0288,507241,6.5
U0288,13313,6.7
U0288,402331,7.4
U0288,2288,7.1
U0288,11202,6.9
U0288,138038,6.7
U0288,8831,6.4
U0288,399360,7.3
U0288,502,7.1
U0288,1511057,6.4
U0288,32985,5.7
U0289,1097311,7.3
U0289,295830,6.0
U0289,4234,5.1
U0289,66195,6.4
U0289,694,8.2
U0289,220,7.4
U0289,2013,7.0
U0289,1151334,6.4
U0289,22244,7.3
U0289,11948,7.6
U0289,2623,8.3
U0289,463252,8.3
U0289,9549,6.7
U0289,38543,5.2
U0289,9819,6.8
U0289,11362,7.5
U0289,16642,8.5
U0289,397567,8.0
U0289,513434,6.6
U0289,767,6.1
U0289,926670,8.5
U0289,9588,5.5
U0289,1643,5.7
U0289,20123,7.8
U0289,1330421,6.9
U0289,55157,7.0
U0289,19426,6.5
U0289,11902,6.1
U0289,899405,7.5
U0289,13350,7.3
U0289,9486,5.6
U0289,2712,7.7
U0289,9103,6.1
U0289,508763,8.8
U0289,759584,6.0
U0289,4024,7.8
U0289,513648,8.4
U0289,394117,8.6
U0290,6615,8.4
U0290,20829,7.1
U0290,281957,6.3
U0290,49040,5.2
U0290,20533,4.7
U0290,399055,6.9
U0290,1852,5.0
U0290,301337,4.1
U0290,399366,8.6
U0290,438674,7.2
U0290,524434,6.3
U0290,8470,7.4
U0290,1315303,4.7
U0290,597890,6.2
U0290,49020,6.9
U0290,1084199,6.1
U0290,705,8.9
U0290,567604,7.9
U0290,12615,6.7
U0290,2604,6.8
U0290,1280672,5.6
U0290,508003,8.7
U0290,339846,6.5
U0290,526051,5.9
U0290,1895,8.0
U0290,10229,7.5
U0290,542196,7.2
U0290,635302,8.8
U0290,16250,5.9
U0290,688,9.2
U0290,928,5.8
U0290,926606,6.3
U0290,839033,5.8
U0290,43347,7.8
U0290,2270,8.0
U0290,446791,7.9
U0290,10648,6.1
U0290,12100,5.3
U0290,1087040,6.6
U0290,984,7.0
U0290,1512623,6.6
U0290,9488,6.5
U0290,1057491,7.2
U0290,347629,6.9
U0290,117251,5.9
U0290,21334,8.2
U0290,644,7.9
U0290,956842,7.0
U0290,740966,7.1
U0290,814,6.1
U0290,11423,8.8
U0290,790,7.3
U0290,18823,5.1
U0291,772,6.9
U0291,49524,5.2
U0291,301502,5.6
U0291,10912,5.9
U0291,865,6.1
U0291,634524,6.0
U0291,268092,7.6
U0291,409297,5.7
U0291,347688,7.4
U0291,756397,6.7
U0291,8689,6.3
U0291,282758,8.5
U0291,739993,5.9
U0291,347201,7.5
U0291,333669,6.7
U0291,16236,6.0
U0291,3685,6.9
U0291,16995,6.1
U0291,285,7.9
U0291,101,9.3
U0291,16296,5.6
U0291,4951,9.7
U0291,553,8.1
U0291,10015,7.8
U0291,1879,7.8
U0291,701,7.4
U0291,503919,6.8
U0291,343668,8.3
U0291,7278,4.2
U0291,19,9.2
U0291,422,7.4
U0291,8277,6.5
U0291,12535,5.6
U0291,166424,4.7
U0291,251,6.1
U0291,14696,8.1
U0291,340666,7.6
U0291,337404,7.3
U0291,86331,7.8
U0291,11293,7.9
U0291,1263421,8.3
U0291,348390,6.0
U0291,1316092,5.8
U0291,36998,7.9
U0291,149,7.6
U0291,916,6.8
U0291,1913,7.3
U0291,9078,7.0
U0291,347626,3.8
U0291,9918,5.9
U0292,242,7.3
U0292,558655,7.0
U0292,934433,7.0
U0292,760161,6.7
U0292,315162,7.2
U0292,10897,6.7
U0292,18900,7.6
U0292,508933,7.7
U0292,12102,8.8
U0292,337170,6.6
U0292,398181,6.5
U0292,1710,6.9
U0292,1357633,8.6
U0292,427,8.1
U0292,9316,5.9
U0292,804370,7.0
U0292,1287536,7.3
U0292,331583,5.6
U0292,854,5.6
U0292,475,7.5
U0292,8738,5.4
U0292,564,6.2
U0292,162,9.2
U0292,512191,6.0
U0292,820,7.7
U0292,12289,6.3
U0292,9474,7.2
U0292,116149,8.3
U0292,409,7.1
U0292,80295,6.8
U0292,7870,6.1
U0292,15,9.4
U0293,392,6.8
U0293,1049471,5.4
U0293,8012,5.7
U0293,9100,7.4
U0293,20943,5.5
U0293,1512623,6.0
U0293,10754,8.6
U0293,1519168,4.8
U0293,45612,8.3
U0293,763,6.8
U0293,234,8.4
U0293,278924,5.8
U0293,49520,5.8
U0293,172329,5.7
U0293,591274,7.6
U0293,11459,7.3
U0293,132232,6.2
U0293,33320,8.4
U0293,8355,6.9
U0293,568012,6.4
U0293,209262,7.9
U0293,49530,6.2
U0293,1591516,6.7
U0294,680,9.4
U0294,18487,6.6
U0294,274854,6.1
U0294,17809,7.0
U0294,38396,6.7
U0294,13909,8.0
U0294,338967,7.8
U0294,820912,5.2
U0294,568124,8.0
U0294,863,7.8
U0294,132,6.8
U0294,797,6.8
U0294,736074,6.3
U0294,13475,7.0
U0294,11071,6.9
U0294,569547,7.5
U0294,16270,6.4
U0294,1029235,7.3
U0294,10618,7.2
U0294,6075,6.7
U0294,36724,7.5
U0294,20638,6.7
U0294,426410,7.0
U0294,46623,6.8
U0294,10150,7.8
U0294,8388,7.5
U0294,6643,5.5
U0294,54065,4.6
U0294,22201,5.7
U0294,1965,6.3
U0294,1255,6.9
U0294,13576,9.1
U0294,1263421,9.1
U0294,35,6.6
U0294,643,6.2
U0294,756397,7.6
U0294,1393151,6.9
U0294,10061,6.2
U0294,11617,7.0
U0294,927254,6.8
U0294,11713,8.2
U0294,1893,7.5
U0294,10781,7.6
U0294,158,5.8
U0294,44603,6.9
U0294,447404,8.2
U0294,76617,4.4
U0294,1032425,7.0
U0294,381890,7.2
U0294,278,10.0
U0294,687,6.4
U0294,77,8.5
U0294,376570,8.0
U0294,8065,5.7
U0295,10601,6.4
U0295,48650,6.3
U0295,530915,7.3
U0295,631,7.0
U0295,16194,6.8
U0295,11842,5.9
U0295,429210,8.2
U0295,440249,5.3
U0295,10019,7.2
U0295,10907,7.7
U0295,207,7.4
U0295,10057,6.4
U0295,7299,7.7
U0295,10935,7.5
U0295,8358,7.6
U0295,674,8.4
U0295,50698,5.3
U0295,9609,7.2
U0295,459414,7.9
U0295,508,6.1
U0295,407440,6.3
U0295,820609,6.3
U0295,9691,5.8
U0295,13,8.4
U0295,436969,7.6
U0295,800158,6.6
U0295,42884,5.9
U0296,4550,7.9
U0296,5968,5.7
U0296,14275,8.1
U0296,1327819,7.3
U0296,3175,7.2
U0296,12477,7.8
U0296,2268,5.5
U0296,1161617,8.6
U0296,5781,8.1
U0296,2123,5.3
U0296,293,7.1
U0296,138,8.4
U0296,630220,7.4
U0296,1026227,8.3
U0296,512200,6.4
U0296,8835,5.5
U0296,527435,6.9
U0296,535,4.7
U0296,283566,7.9
U0296,542196,6.8
U0296,13455,7.4
U0296,1927,6.5
U0296,13496,5.9
U0296,410718,7.8
U0296,18,7.5
U0296,204,8.6
U0296,610892,8.7
U0296,492008,6.6
U0297,1613798,6.9
U0297,8275,4.9
U0297,1715,7.5
U0297,1022453,5.8
U0297,38643,8.0
U0297,431693,7.0
U0297,375794,7.8
U0297,610461,7.4
U0297,480414,4.3
U0297,1190511,6.7
U0297,6145,7.6
U0297,9386,7.5
U0297,8069,6.8
U0297,491584,7.8
U0297,1272,6.7
U0297,8489,7.3
U0297,334541,7.6
U0297,762509,7.6
U0297,504,7.2
U0297,10935,6.8
U0297,18438,8.7
U0297,9479,8.9
U0297,7972,7.7
U0297,37034,6.1
U0297,467660,7.4
U0297,346698,6.4
U0297,11615,8.1
U0297,9268,6.1
U0297,16161,7.3
U0297,1825,6.6
U0297,82693,7.3
U0297,800,7.1
U0297,20778,8.1
U0297,11430,6.6
U0297,76568,6.9
U0297,1059064,6.3
U0297,6615,6.1
U0297,299,6.5
U0297,12088,6.9
U0297,16194,7.2
U0297,136795,7.4
U0297,115626,6.5
U0297,862739,3.7
U0297,13595,5.1
U0297,6073,6.5
U0297,371645,7.9
U0297,11247,6.1
U0297,14684,6.6
U0298,714,6.3
U0298,726684,8.8
U0298,447332,8.3
U0298,399057,8.7
U0298,238636,6.5
U0298,13335,6.0
U0298,374473,7.4
U0298,14433,6.8
U0298,337339,7.9
U0298,17663,7.4
U0298,10065,6.6
U0298,39202,8.2
U0298,133919,7.4
U0298,320,6.4
U0298,21832,7.1
U0298,329865,8.6
U0298,149870,8.8
U0298,1678,6.8
U0298,823482,6.7
U0298,11653,7.3
U0298,372754,7.4
U0298,11968,5.2
U0298,339403,5.9
U0298,10654,8.1
U0298,900,7.3
U0298,36568,5.6
U0298,12100,7.4
U0298,8077,7.4
U0298,1389149,4.5
U0298,68734,5.1
U0298,72213,6.7
U0298,347626,6.3
U0298,107846,6.9
U0299,38543,7.7
U0299,8413,7.2
U0299,9714,5.4
U0299,12761,7.2
U0299,432976,9.4
U0299,374461,6.1
U0299,8856,6.0
U0299,14674,5.6
U0299,664767,7.7
U0299,35564,5.2
U0299,9029,5.4
U0299,13935,5.3
U0299,13223,7.5
U0299,11690,7.6
U0299,1299655,7.4
U0299,1249213,6.6
U0300,507441,6.9
U0300,1151031,5.7
U0300,1029235,4.6
U0300,343,7.5
U0300,5994,8.1
U0300,345938,7.1
U0300,82507,5.6
U0300,1297763,9.4
U0300,314,4.1
U0300,818,5.3
U0300,502897,6.4
U0300,9522,6.2
U0300,2832,6.3
U0300,650,8.3
U0300,1296404,6.8
U0300,181533,6.0
U0300,897338,6.9
U0300,340945,4.8
U0300,400157,4.9
U0300,2978,7.0
U0300,12573,6.7
U0300,2503,8.4
U0300,565426,6.1
U0300,218726,6.5
U0300,1029575,8.6
U0300,10890,7.6
U0300,6557,5.7
U0300,10634,6.9
U0300,17431,8.3
U0300,568,7.1
U0300,460555,8.1
U0300,399035,7.3
U0300,86838,7.5
U0300,675327,6.2
U0300,13350,6.2
U0300,12244,6.8
U0300,12536,4.3
U0300,1069905,6.0
U0300,936643,6.8
U0300,4477,5.8
U0300,270303,5.2
U0300,440472,6.7
U0300,404733,5.3
U0300,768141,8.1
U0300,962232,9.1
U0301,20533,4.7
U0301,881,7.4
U0301,2758,6.5
U0301,4517,7.1
U0301,87818,5.3
U0301,302699,6.9
U0301,1083420,5.4
U0301,1232827,8.6
U0301,624,6.9
U0301,4970,5.2
U0301,19082,8.5
U0301,106164,7.8
U0301,13195,7.4
U0301,339877,7.4
U0301,442065,6.8
U0301,754,6.9
U0301,347123,6.0
U0301,9444,7.9
U0301,343,8.1
U0301,589982,7.2
U0301,239563,7.7
